player_id,first_seen,last_seen,total_sessions,total_playtime_hours,avg_session_duration_minutes,total_revenue_usd,total_events,age,gender,location,game_genre,game_difficulty,play_time_hours_per_week,in_game_purchases,sessions_per_week,player_level,achievements_unlocked,engagement_level
P0005878,2026-03-13,2026-09-01,477,958.77,120.6,24.94,10051,22,Female,Asia,Adventure,Medium,36.18,9,18,73,25,High
P0005879,2025-11-09,2026-08-27,678,709.53,62.79,94.3,13587,40,Female,Africa,RPG,Medium,14.65,19,14,72,8,Medium
P0005880,2025-06-19,2026-09-06,1277,2771.09,130.2,514.8,24349,38,Female,Asia,Simulation,Medium,39.06,61,18,90,25,High
P0005881,2023-10-08,2026-08-18,1937,2715.03,84.1,216.5,19488,38,Male,North America,Sports,Easy,15.42,52,11,92,66,Medium
P0005882,2024-12-25,2026-08-19,1002,1520.7,91.06,181.89,22130,25,Male,Europe,Adventure,Hard,15.18,28,10,80,58,Medium
P0005883,2023-10-12,2026-08-12,1839,2211.4,72.15,315.64,11144,28,Male,South America,Sports,Easy,15.63,60,13,84,50,Medium
P0005884,2024-07-05,2026-09-01,1707,2495.35,87.71,966.36,17200,27,Prefer not to say,Europe,Action,Hard,24.85,62,17,90,68,High
P0005885,2025-10-20,2026-09-04,239,150.65,37.82,23.78,7207,35,Female,Asia,RPG,Medium,3.78,3,6,52,34,Low
P0005886,2024-12-29,2026-09-06,1018,1075.69,63.4,90.68,21464,42,Female,Europe,Puzzle,Hard,12.68,23,12,80,63,Medium
P0005887,2025-08-30,2026-08-27,674,1022.57,91.03,429.43,6801,31,Male,Oceania,RPG,Medium,19.72,24,13,82,37,Medium
P0005888,2026-01-05,2026-09-05,475,665.32,84.04,39.19,10504,46,Non-binary,Europe,Adventure,Hard,19.61,14,14,73,40,Medium
P0005889,2025-01-27,2026-09-02,839,678.61,48.53,98.88,12646,36,Male,Africa,Adventure,Medium,7.28,26,9,76,35,Low
P0005890,2024-02-22,2026-09-04,1816,1214.3,40.12,166.05,18248,26,Male,Europe,Strategy,Hard,8.02,38,12,74,50,Medium
P0005891,2024-04-25,2026-09-10,587,627.5,64.14,15.27,16474,35,Female,Asia,Adventure,Easy,5.34,14,5,71,24,Low
P0005892,2025-11-14,2026-08-25,117,33.5,17.18,0.0,1303,43,Female,North America,RPG,Hard,0.86,0,3,35,16,Low
P0005893,2025-11-21,2026-09-07,320,305.87,57.35,34.9,4831,46,Female,Asia,Action,Medium,8.6,6,9,67,25,Low
P0005894,2024-02-11,2026-09-08,1630,1279.82,47.11,266.45,21251,39,Male,Europe,Simulation,Hard,10.21,31,13,67,30,Medium
P0005895,2024-10-13,2026-07-27,1162,1365.35,70.5,234.44,10546,28,Male,North America,Adventure,Medium,17.62,38,15,84,50,Medium
P0005896,2025-03-10,2026-09-07,833,1507.59,108.59,298.47,22573,26,Male,Europe,RPG,Medium,23.53,29,13,78,53,High
P0005897,2024-03-20,2026-08-31,1612,1806.51,67.24,248.47,37176,33,Male,North America,Action,Hard,13.45,35,12,80,65,Medium
P0005898,2026-07-15,2026-09-10,16,6.64,24.89,4.84,292,43,Female,Africa,Sports,Medium,0.83,1,2,30,19,Low
P0005899,2024-06-03,2026-09-05,442,302.55,41.07,25.62,4449,32,Male,South America,Simulation,Medium,2.74,4,4,63,25,Low
P0005900,2025-03-27,2026-09-10,383,321.53,50.37,18.22,5390,32,Male,Asia,Sports,Medium,4.2,2,5,62,26,Low
P0005901,2025-03-20,2026-09-06,629,911.21,86.92,73.02,15794,28,Male,Europe,Strategy,Hard,11.59,11,8,77,58,Low
P0005902,2024-09-19,2026-09-06,1017,324.76,19.16,138.46,7176,25,Female,Europe,Strategy,Medium,2.87,19,9,65,38,Low
P0005903,2025-12-27,2026-09-09,484,765.61,94.91,204.48,9231,27,Female,Europe,RPG,Medium,23.73,16,15,73,19,High
P0005904,2024-01-18,2026-09-01,1929,1866.95,58.07,498.99,25162,29,Male,North America,Action,Hard,11.61,40,12,89,45,Medium
P0005905,2026-05-28,2026-09-09,117,185.43,95.09,8.68,2607,43,Male,Asia,Adventure,Easy,14.26,3,9,47,30,Low
P0005906,2024-12-06,2026-08-30,639,953.39,89.52,19.59,16018,26,Non-binary,South America,Action,Easy,10.44,13,7,71,30,Low
P0005907,2025-03-31,2026-08-21,1197,2168.96,108.72,84.42,12045,28,Female,North America,RPG,Hard,25.37,29,14,80,46,High
P0005908,2023-09-20,2026-09-09,1728,1769.76,61.45,225.6,48467,20,Male,North America,Adventure,Medium,11.27,50,11,91,33,Medium
P0005909,2024-09-23,2026-09-08,591,354.5,35.99,115.16,7766,34,Male,North America,RPG,Easy,3.0,14,5,72,69,Low
P0005910,2025-07-12,2026-08-26,845,1132.86,80.44,102.14,21182,40,Prefer not to say,Europe,Simulation,Medium,16.09,24,12,79,33,Medium
P0005911,2025-05-29,2026-08-29,702,827.07,70.69,49.76,6373,43,Female,North America,Strategy,Medium,12.96,26,11,75,29,Medium
P0005912,2025-12-05,2026-08-26,299,370.61,74.37,75.68,8115,30,Male,Europe,RPG,Hard,9.92,11,8,64,31,Medium
P0005913,2026-07-03,2026-09-05,26,2.17,5.0,0.0,575,33,Male,North America,Simulation,Hard,0.25,0,3,19,3,Low
P0005914,2025-05-05,2026-08-30,571,649.7,68.27,56.9,10915,27,Male,North America,Adventure,Hard,11.38,13,10,66,53,Medium
P0005915,2026-08-04,2026-09-09,53,78.55,88.93,20.86,1358,33,Male,Asia,Sports,Hard,13.34,1,9,54,32,Medium
P0005916,2024-09-14,2026-09-05,1453,2009.26,82.97,231.39,27674,31,Male,Middle East,Strategy,Hard,17.98,40,13,93,27,Medium
P0005917,2023-12-26,2026-09-10,917,761.72,49.84,78.22,13822,29,Male,North America,Action,Medium,4.98,24,6,75,43,Low
P0005918,2026-05-17,2026-09-10,82,88.46,64.73,18.81,929,29,Male,North America,Adventure,Medium,6.47,2,6,52,25,Low
P0005919,2023-10-11,2026-09-10,1928,1855.38,57.74,305.92,40597,32,Male,Europe,RPG,Hard,10.59,39,11,85,70,Medium
P0005920,2026-05-22,2026-09-07,86,68.79,47.99,13.47,1240,25,Female,South America,Action,Medium,4.0,2,5,46,34,Low
P0005921,2025-03-31,2026-08-27,481,422.8,52.74,73.02,5819,26,Male,Asia,RPG,Hard,7.03,7,8,59,40,Low
P0005922,2024-10-21,2026-09-05,1603,2534.88,94.88,253.71,48162,43,Female,Asia,Action,Hard,22.14,51,14,88,21,High
P0005923,2024-10-03,2026-08-28,861,1186.89,82.71,135.04,9541,52,Male,Asia,Action,Easy,13.78,20,10,76,50,Medium
P0005924,2025-07-08,2026-09-09,822,1065.31,77.76,237.29,18152,17,Female,Africa,Adventure,Medium,16.85,33,13,73,35,Medium
P0005925,2026-07-10,2026-08-28,57,72.94,76.78,0.0,692,17,Female,North America,RPG,Medium,11.52,0,9,47,8,Low
P0005926,2024-05-02,2026-09-08,247,168.0,40.81,66.9,3235,19,Non-binary,North America,Strategy,Hard,1.36,4,2,61,20,Low
P0005927,2025-04-14,2026-08-28,433,487.27,67.52,125.32,11307,27,Male,Europe,Adventure,Hard,7.88,8,7,71,41,Low
P0005928,2025-11-15,2026-09-03,532,482.97,54.47,30.5,12836,36,Male,Asia,Puzzle,Medium,12.71,12,14,71,56,Medium
P0005929,2025-04-27,2026-09-06,977,1489.6,91.48,287.25,5956,33,Female,North America,Adventure,Easy,22.87,34,15,85,60,Medium
P0005930,2025-05-16,2026-09-04,769,1060.07,82.71,93.63,4670,30,Male,Oceania,Simulation,Medium,15.16,27,11,80,29,Medium
P0005931,2024-11-20,2026-09-06,87,13.3,9.17,5.08,1158,33,Male,Asia,Puzzle,Easy,0.15,1,1,35,26,Low
P0005932,2025-02-16,2026-08-24,459,252.14,32.96,30.69,12438,22,Male,Africa,Action,Medium,2.75,7,5,67,38,Low
P0005933,2024-11-17,2026-08-30,1227,2159.11,105.58,641.4,31995,26,Female,Africa,Adventure,Hard,22.88,48,13,90,45,High
P0005934,2023-11-12,2026-09-08,1134,1191.46,63.04,289.34,20494,28,Female,Asia,Strategy,Medium,9.46,24,9,75,58,Low
P0005935,2023-12-04,2026-09-06,922,1337.21,87.02,154.72,27726,14,Male,South America,Action,Medium,11.6,34,8,84,32,Low
P0005936,2026-08-20,2026-09-10,48,73.8,92.25,0.0,411,18,Non-binary,Asia,Action,Hard,21.52,0,14,46,27,Medium
P0005937,2024-09-30,2026-08-30,1123,1621.42,86.63,214.69,21425,18,Female,Europe,Action,Hard,15.88,36,11,77,52,Medium
P0005938,2026-01-05,2026-09-04,343,606.08,106.02,29.61,3462,35,Male,Asia,Simulation,Easy,17.67,10,10,68,22,Medium
P0005939,2026-06-15,2026-09-05,117,151.51,77.7,40.52,2134,30,Male,Africa,Adventure,Easy,11.66,6,9,52,22,Medium
P0005940,2026-05-20,2026-09-08,165,155.26,56.46,6.36,4323,33,Male,Asia,Action,Easy,9.41,2,10,61,31,Medium
P0005941,2024-10-06,2026-09-10,680,636.48,56.16,61.45,4815,13,Female,Asia,Adventure,Medium,5.62,10,6,73,45,Low
P0005942,2023-09-20,2026-08-25,782,646.97,49.64,78.52,10994,15,Female,North America,Simulation,Easy,4.14,16,5,78,30,Low
P0005943,2024-05-05,2026-08-24,437,78.37,10.76,12.39,2642,34,Female,South America,Action,Medium,0.72,3,4,55,17,Low
P0005944,2026-04-06,2026-08-08,233,399.63,102.91,54.76,3080,13,Female,Europe,Simulation,Medium,27.44,8,16,66,43,High
P0005945,2026-01-12,2026-08-19,173,149.64,51.9,26.46,4181,39,Male,Asia,Action,Medium,5.19,6,6,60,23,Low
P0005946,2024-03-20,2026-08-17,719,242.3,20.22,11.44,16575,13,Non-binary,Asia,Strategy,Medium,1.68,5,5,54,33,Low
P0005947,2024-11-09,2026-09-06,1540,1200.43,46.77,241.5,18542,36,Female,Asia,RPG,Medium,10.91,41,14,75,21,Medium
P0005948,2025-02-11,2026-09-06,885,1188.85,80.6,132.63,24835,20,Female,North America,Adventure,Easy,14.78,17,11,72,38,Medium
P0005949,2026-02-10,2026-09-04,78,51.08,39.29,3.97,874,37,Male,Asia,Action,Easy,1.96,1,3,40,15,Low
P0005950,2024-05-03,2026-09-08,1954,3404.19,104.53,462.55,29434,57,Male,North America,Strategy,Easy,27.87,65,16,87,59,High
P0005951,2024-03-08,2026-09-08,1029,797.3,46.49,180.42,6228,13,Male,Europe,Sports,Medium,5.42,13,7,72,41,Low
P0005952,2025-10-05,2026-09-06,339,84.35,14.93,22.65,8843,34,Male,North America,Simulation,Medium,1.74,5,7,48,24,Low
P0005953,2023-09-12,2026-08-28,750,478.62,38.29,166.17,14295,13,Female,Asia,Adventure,Medium,3.19,12,5,65,33,Low
P0005954,2025-03-31,2026-09-10,443,489.44,66.29,58.78,2692,32,Female,North America,RPG,Easy,7.73,9,7,64,25,Low
P0005955,2026-07-16,2026-09-10,95,78.64,49.67,31.26,1263,26,Non-binary,Europe,Adventure,Medium,11.59,3,14,54,25,Medium
P0005956,2023-10-04,2026-08-27,2177,2122.94,58.51,161.62,13155,29,Male,Oceania,Sports,Easy,14.63,70,15,84,23,Medium
P0005957,2026-01-29,2026-09-10,264,280.98,63.86,38.3,6390,20,Male,Europe,Action,Medium,8.51,7,8,66,47,Medium
P0005958,2026-05-16,2026-09-08,214,371.29,104.1,23.52,2828,35,Male,Oceania,Sports,Medium,22.56,9,13,62,37,Medium
P0005959,2025-04-24,2026-09-10,843,1346.55,95.84,309.46,19443,15,Prefer not to say,Asia,Strategy,Medium,20.77,28,13,75,26,Medium
P0005960,2024-10-25,2026-08-13,1404,2346.79,100.29,143.62,11340,39,Female,North America,Simulation,Medium,28.42,58,17,92,50,High
P0005961,2024-10-16,2026-09-02,1422,1896.95,80.04,254.17,24280,24,Female,Asia,Strategy,Medium,20.01,51,15,90,55,Medium
P0005962,2023-10-26,2026-09-07,1160,644.38,33.33,78.41,11673,15,Female,Europe,Strategy,Easy,4.44,17,8,73,56,Low
P0005963,2025-04-14,2026-08-23,481,542.25,67.64,122.27,13992,42,Female,Middle East,Puzzle,Medium,6.76,14,6,70,29,Low
P0005964,2026-04-12,2026-09-09,264,368.72,83.8,73.52,7697,27,Male,Europe,Adventure,Medium,18.16,10,13,74,31,Medium
P0005965,2025-04-23,2026-08-31,688,900.13,78.5,100.42,10384,45,Male,South America,RPG,Hard,14.39,20,11,81,44,Medium
P0005966,2024-03-02,2026-09-02,1066,1429.68,80.47,337.39,30990,39,Male,Asia,Simulation,Medium,10.73,29,8,80,47,Medium
P0005967,2026-08-15,2026-09-01,37,85.79,139.12,0.0,875,21,Male,South America,Puzzle,Medium,32.46,0,14,45,24,High
P0005968,2025-11-02,2026-09-07,422,58.52,8.32,20.42,7217,27,Female,North America,Action,Hard,1.11,4,8,53,39,Low
P0005969,2024-08-26,2026-09-04,1694,2098.02,74.31,278.89,33976,29,Male,Asia,Sports,Hard,18.58,42,15,73,54,Medium
P0005970,2026-01-22,2026-09-08,650,992.77,91.64,209.62,18250,42,Female,North America,Strategy,Hard,29.02,27,19,76,23,High
P0005971,2025-03-19,2026-09-08,874,1116.68,76.66,200.11,13203,32,Female,South America,Adventure,Easy,14.05,34,11,76,59,Medium
P0005972,2026-02-28,2026-09-09,297,382.88,77.35,107.63,6877,30,Female,North America,Action,Easy,15.47,11,12,63,35,Medium
P0005973,2026-04-13,2026-09-08,20,8.85,26.56,0.0,516,26,Non-binary,Europe,Adventure,Medium,0.44,0,1,22,16,Low
P0005974,2024-06-23,2026-08-29,1574,2709.38,103.28,251.31,44174,28,Male,Asia,Action,Medium,27.54,55,16,87,47,High
P0005975,2024-05-07,2026-09-10,292,105.36,21.65,6.11,7622,40,Female,Europe,RPG,Medium,0.72,2,2,58,28,Low
P0005976,2026-07-20,2026-08-25,63,63.07,60.07,39.36,1906,28,Male,Asia,Adventure,Medium,10.01,2,10,43,14,Low
P0005977,2025-01-25,2026-09-07,1357,1297.07,57.35,203.56,12266,24,Female,Asia,Action,Medium,13.38,37,14,88,16,Medium
P0005978,2025-05-30,2026-08-22,582,407.3,41.99,80.11,12863,23,Female,North America,Puzzle,Medium,5.6,11,8,66,48,Low
P0005979,2025-07-25,2026-09-09,402,355.57,53.07,46.59,4065,23,Male,Asia,Action,Easy,5.31,6,6,59,39,Low
P0005980,2024-08-03,2026-07-28,943,1304.33,82.99,99.52,11364,15,Male,Europe,RPG,Medium,15.21,29,11,76,19,Medium
P0005981,2024-10-07,2026-09-09,209,17.42,5.0,9.5,2529,21,Female,Asia,Simulation,Medium,0.17,2,2,30,19,Low
P0005982,2026-03-29,2026-09-04,200,183.5,55.05,36.22,5446,41,Female,North America,Action,Medium,8.26,6,9,56,40,Medium
P0005983,2023-10-11,2026-09-08,2641,3514.73,79.85,291.61,37092,26,Female,Europe,Sports,Easy,21.29,88,16,85,30,High
P0005984,2025-12-28,2026-08-24,182,99.22,32.71,0.0,5124,34,Male,South America,RPG,Medium,2.73,0,5,55,28,Low
P0005985,2025-01-12,2026-09-10,1171,1508.25,77.28,425.52,17644,13,Female,Africa,Sports,Hard,20.61,49,16,85,30,High
P0005986,2026-03-16,2026-08-31,372,584.91,94.34,300.77,6752,33,Female,Africa,Sports,Easy,23.58,17,15,70,39,Medium
P0005987,2024-11-15,2026-08-27,715,455.81,38.25,99.58,5773,27,Male,Asia,RPG,Medium,4.46,15,7,63,38,Low
P0005988,2026-07-30,2026-08-27,9,7.6,50.65,0.0,107,24,Female,North America,Strategy,Easy,1.69,0,2,21,8,Low
P0005989,2025-11-09,2026-09-10,677,841.29,74.56,129.15,19712,30,Female,Europe,Action,Medium,22.37,29,18,75,50,Medium
P0005990,2025-04-21,2026-09-09,1052,1057.61,60.32,99.17,31646,24,Female,North America,Puzzle,Medium,15.08,31,15,71,55,Medium
P0005991,2026-05-13,2026-08-06,143,189.86,79.66,55.85,884,13,Male,Asia,RPG,Medium,14.6,7,11,52,19,Medium
P0005992,2025-03-08,2026-09-02,1383,2249.68,97.6,504.82,12571,36,Male,North America,Strategy,Medium,29.28,66,18,84,58,High
P0005993,2024-12-07,2026-08-30,768,551.55,43.09,73.49,18501,30,Prefer not to say,Middle East,Action,Hard,5.75,15,8,63,54,Low
P0005994,2023-11-08,2026-09-07,1116,720.75,38.75,44.03,30188,25,Female,North America,Simulation,Medium,5.81,17,9,77,39,Low
P0005995,2025-07-18,2026-09-04,902,1461.39,97.21,252.32,21732,19,Male,North America,RPG,Medium,24.3,41,15,82,43,Medium
P0005996,2024-07-01,2026-09-08,1426,2423.49,101.97,413.61,21470,15,Female,South America,Action,Hard,25.49,51,15,93,29,High
P0005997,2025-11-14,2026-09-02,163,127.47,46.92,0.0,2462,30,Male,North America,Adventure,Medium,3.13,0,4,48,17,Low
P0005998,2023-10-13,2026-09-10,1243,1290.23,62.28,346.36,11235,43,Female,North America,Puzzle,Easy,8.3,24,8,76,24,Medium
P0005999,2023-10-19,2026-08-18,2967,4460.88,90.21,412.3,26916,30,Male,Asia,Adventure,Easy,33.08,139,22,97,74,High
P0006000,2024-05-31,2026-09-09,1502,2455.02,98.07,122.18,42153,16,Male,Middle East,RPG,Hard,24.52,47,15,91,50,High
P0006001,2026-01-09,2026-09-07,409,588.14,86.28,72.0,3299,30,Prefer not to say,Europe,RPG,Hard,18.69,10,13,63,17,Medium
P0006002,2023-10-03,2026-09-09,1802,1435.29,47.79,203.82,54172,28,Male,Europe,Action,Medium,7.96,43,10,89,69,Medium
P0006003,2025-06-22,2026-08-28,508,575.99,68.03,35.9,10720,36,Female,North America,RPG,Medium,7.94,8,7,67,44,Low
P0006004,2025-12-02,2026-09-01,68,25.99,22.93,0.0,1709,33,Female,Asia,Sports,Easy,0.76,0,2,44,9,Low
P0006005,2025-06-19,2026-08-30,844,1612.18,114.61,195.1,22861,13,Male,Europe,Action,Easy,30.56,34,16,81,39,High
P0006006,2026-02-27,2026-08-15,242,303.75,75.31,129.08,5375,33,Non-binary,Asia,RPG,Hard,15.06,7,12,68,44,Medium
P0006007,2025-08-05,2026-09-09,326,217.55,40.04,41.08,4281,19,Female,Europe,Sports,Medium,4.0,8,6,50,35,Low
P0006008,2025-06-30,2026-08-28,685,922.92,80.84,129.89,5574,15,Female,Africa,Simulation,Easy,18.86,25,14,96,69,High
P0006009,2023-09-14,2026-09-03,2050,2147.72,62.86,484.46,37011,26,Female,Asia,Action,Medium,13.62,60,13,85,51,Medium
P0006010,2025-03-13,2026-08-09,698,357.84,30.76,31.51,10531,32,Male,Asia,Adventure,Hard,4.61,9,9,72,52,Low
P0006011,2024-06-16,2026-08-22,1139,1761.84,92.81,76.17,29686,13,Male,Asia,RPG,Hard,15.47,21,10,84,51,Medium
P0006012,2024-03-18,2026-08-28,1016,1380.07,81.5,224.27,9219,34,Male,Europe,Sports,Medium,10.87,25,8,82,50,Medium
P0006013,2023-11-09,2026-08-07,2334,4099.67,105.39,569.2,56135,35,Female,Europe,Puzzle,Hard,29.86,70,17,98,49,High
P0006014,2025-01-19,2026-09-04,616,564.05,54.94,68.82,11141,28,Male,Asia,Action,Hard,8.24,11,9,79,42,Low
P0006015,2024-12-03,2026-08-31,796,514.35,38.77,53.22,8820,20,Male,North America,Adventure,Hard,5.17,12,8,70,52,Low
P0006016,2023-11-01,2026-08-26,865,714.49,49.56,66.01,14744,19,Female,North America,Adventure,Medium,4.96,16,6,81,23,Low
P0006017,2024-08-21,2026-09-09,1147,1227.67,64.22,99.67,28755,37,Male,Europe,Puzzle,Medium,13.91,33,13,79,47,Medium
P0006018,2025-10-19,2026-09-10,974,1888.1,116.31,146.77,7864,14,Female,North America,RPG,Hard,34.89,34,18,87,38,High
P0006019,2024-11-22,2026-08-21,875,558.83,38.32,120.23,10572,38,Male,North America,Action,Medium,7.03,27,11,72,45,Medium
P0006020,2024-12-09,2026-08-27,586,330.89,33.88,155.23,6486,27,Male,Asia,Action,Medium,3.95,15,7,66,25,Low
P0006021,2024-12-01,2026-09-06,528,351.65,39.96,11.61,10622,27,Male,South America,Adventure,Hard,3.33,7,5,64,55,Low
P0006022,2024-09-21,2026-08-29,190,64.22,20.28,5.42,5353,13,Male,North America,Action,Hard,0.68,2,2,45,31,Low
P0006023,2025-05-18,2026-08-28,1202,2210.68,110.35,457.76,7312,27,Female,South America,Strategy,Medium,27.59,41,15,85,59,High
P0006024,2026-03-12,2026-09-09,134,134.27,60.12,27.28,2704,34,Male,North America,Puzzle,Medium,5.01,3,5,60,21,Low
P0006025,2025-07-29,2026-09-07,915,816.03,53.51,61.8,21103,16,Female,Middle East,RPG,Hard,14.27,25,16,81,33,Medium
P0006026,2024-04-30,2026-09-06,909,690.84,45.6,67.72,16403,32,Female,Asia,Strategy,Medium,6.08,17,8,63,24,Low
P0006027,2023-09-11,2026-09-02,2681,4173.87,93.41,296.46,64528,29,Male,Europe,Simulation,Medium,26.47,119,17,91,65,High
P0006028,2024-10-05,2026-08-18,1499,2784.89,111.47,189.51,21086,22,Female,Asia,Strategy,Easy,31.58,62,17,80,38,High
P0006029,2024-05-08,2026-09-06,1021,597.11,35.09,49.04,8211,36,Non-binary,Europe,RPG,Easy,5.85,20,10,72,23,Low
P0006030,2026-02-01,2026-09-10,159,13.25,5.0,0.0,3994,13,Male,Europe,Action,Medium,0.5,0,6,24,19,Low
P0006031,2024-05-01,2026-09-10,1176,954.52,48.7,241.52,8316,31,Non-binary,Europe,RPG,Medium,7.31,28,9,70,56,Medium
P0006032,2025-06-06,2026-08-31,965,1671.22,103.91,185.01,17460,43,Male,Middle East,Action,Hard,29.44,36,17,81,54,High
P0006033,2024-07-28,2026-09-02,877,1216.4,83.22,195.55,20242,41,Female,Oceania,Simulation,Easy,12.48,17,9,72,54,Medium
P0006034,2024-10-03,2026-09-07,1471,1595.3,65.07,474.87,13342,32,Male,Asia,Strategy,Easy,16.27,46,15,85,57,High
P0006035,2024-05-26,2026-09-05,791,688.7,52.24,64.92,20652,25,Female,South America,Strategy,Medium,6.09,22,7,74,64,Low
P0006036,2024-06-25,2026-09-04,1696,2626.26,92.91,119.49,13644,22,Female,North America,Puzzle,Easy,23.23,53,15,84,23,Medium
P0006037,2024-09-27,2026-08-31,1215,1685.81,83.25,200.82,24383,25,Prefer not to say,Asia,Adventure,Hard,15.26,31,11,85,52,Medium
P0006038,2025-06-02,2026-09-09,1209,2436.74,120.93,501.97,7357,33,Prefer not to say,Europe,RPG,Medium,34.26,36,17,85,67,High
P0006039,2024-03-30,2026-09-05,861,683.92,47.66,102.54,6060,21,Male,Europe,Puzzle,Hard,6.35,13,8,73,20,Low
P0006040,2024-07-07,2026-08-30,2117,4015.6,113.81,793.87,42480,35,Female,Africa,Action,Medium,34.14,83,18,100,57,High
P0006041,2026-03-31,2026-09-02,428,626.16,87.78,68.71,4332,47,Male,South America,Sports,Hard,27.8,15,19,71,37,High
P0006042,2025-11-18,2026-09-07,895,1844.6,123.66,394.87,16201,27,Male,Oceania,Puzzle,Medium,37.1,30,18,84,61,High
P0006043,2025-11-09,2026-09-07,609,1004.14,98.93,35.72,12267,16,Male,Asia,RPG,Hard,28.03,26,17,81,61,High
P0006044,2025-10-01,2026-09-07,890,1264.99,85.28,106.87,11635,16,Non-binary,Europe,Strategy,Medium,22.74,33,16,94,32,High
P0006045,2024-07-28,2026-09-05,694,217.22,18.78,85.42,4206,35,Female,Asia,Adventure,Medium,2.19,10,7,57,32,Low
P0006046,2026-08-15,2026-08-15,3,1.67,33.38,0.0,22,27,Male,North America,Action,Easy,1.67,0,3,10,4,Low
P0006047,2025-11-18,2026-09-01,158,172.35,65.45,8.7,3815,36,Prefer not to say,South America,Action,Medium,4.36,1,4,60,22,Low
P0006048,2025-03-18,2026-09-10,1295,2231.29,103.38,276.56,27275,23,Female,North America,Simulation,Medium,24.12,51,14,84,29,Medium
P0006049,2026-02-16,2026-09-08,175,127.92,43.86,20.05,4230,35,Male,South America,Action,Hard,3.66,4,5,56,26,Low
P0006050,2026-02-05,2026-09-08,377,333.21,53.03,23.82,6817,27,Male,Asia,Action,Medium,10.61,7,12,75,24,Medium
P0006051,2025-05-18,2026-09-02,1084,2400.88,132.89,113.37,29364,21,Female,North America,RPG,Medium,35.44,50,16,85,46,High
P0006052,2024-11-14,2026-09-07,874,358.78,24.63,29.3,14030,24,Female,North America,RPG,Medium,4.1,12,10,63,34,Low
P0006053,2025-08-30,2026-08-23,847,1168.3,82.76,194.76,9384,17,Male,Europe,RPG,Easy,23.45,28,17,88,39,High
P0006054,2023-10-18,2026-08-18,1213,633.59,31.34,214.46,32829,46,Female,Europe,Simulation,Medium,3.66,24,7,70,54,Low
P0006055,2025-05-31,2026-08-18,575,747.31,77.98,53.01,9241,27,Male,Oceania,RPG,Medium,13.0,12,10,75,29,Medium
P0006056,2023-09-11,2026-08-27,2065,4162.35,120.94,326.55,49670,34,Female,North America,Simulation,Medium,28.22,80,14,83,30,High
P0006057,2024-12-26,2026-08-28,283,178.86,37.92,3.32,6247,23,Male,Europe,Action,Hard,1.9,1,3,61,20,Low
P0006058,2025-07-18,2026-08-27,242,245.11,60.77,46.69,6103,19,Male,Europe,Strategy,Easy,4.05,5,4,63,48,Low
P0006059,2026-04-26,2026-08-23,210,268.45,76.7,69.78,6136,26,Male,North America,Puzzle,Medium,19.18,8,15,55,38,Medium
P0006060,2024-06-25,2026-08-07,1105,1313.66,71.33,62.03,13343,38,Female,Europe,RPG,Easy,11.89,34,10,80,49,Medium
P0006061,2025-01-22,2026-09-06,147,87.71,35.8,0.0,3863,23,Male,South America,Action,Medium,1.19,0,2,55,41,Low
P0006062,2023-10-23,2026-09-10,2275,2091.1,55.15,156.35,41037,20,Male,Asia,Puzzle,Medium,11.95,62,13,82,25,Medium
P0006063,2023-10-16,2026-09-09,1419,1069.69,45.23,276.88,19917,29,Male,Africa,RPG,Medium,6.03,31,8,75,20,Low
P0006064,2025-02-07,2026-08-23,848,847.29,59.95,47.79,18705,32,Non-binary,Europe,RPG,Hard,9.99,20,10,81,29,Medium
P0006065,2025-12-04,2026-09-03,652,727.74,66.97,27.46,18968,43,Male,North America,Action,Easy,15.63,17,14,73,43,Medium
P0006066,2025-08-31,2026-09-07,527,315.41,35.91,96.51,5324,31,Male,North America,Sports,Medium,5.98,8,10,68,46,Low
P0006067,2026-06-11,2026-09-03,254,496.44,117.27,330.19,3877,34,Male,Asia,Action,Medium,35.18,10,18,76,57,High
P0006068,2026-03-12,2026-09-08,352,356.63,60.79,163.13,5679,34,Female,North America,Sports,Medium,16.21,17,16,61,30,Medium
P0006069,2025-06-07,2026-09-06,365,275.94,45.36,33.92,10638,18,Male,North America,Simulation,Medium,3.78,6,5,59,47,Low
P0006070,2026-02-18,2026-09-03,216,60.23,16.73,24.46,4138,19,Male,Asia,Sports,Medium,2.23,4,8,48,30,Low
P0006071,2024-02-13,2026-08-10,1090,1445.88,79.59,221.9,26226,18,Female,North America,Action,Medium,11.94,25,9,77,41,Low
P0006072,2024-02-15,2026-09-01,1300,1559.78,71.99,230.62,9196,16,Female,Asia,Action,Medium,13.2,39,11,82,57,Medium
